"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"8600000US14830","ZCTA5 14830","19521","382"
"8600000US14836","ZCTA5 14836","892","209"
"8600000US14837","ZCTA5 14837","5786","317"
"8600000US14838","ZCTA5 14838","1917","337"
"8600000US14839","ZCTA5 14839","811","163"
"8600000US14840","ZCTA5 14840","2631","208"
"8600000US14841","ZCTA5 14841","707","207"
"8600000US14842","ZCTA5 14842","1123","297"
"8600000US14843","ZCTA5 14843","12814","273"
"8600000US14845","ZCTA5 14845","20011","729"
"8600000US14846","ZCTA5 14846","775","126"
"8600000US14847","ZCTA5 14847","2398","191"
"8600000US14850","ZCTA5 14850","64221","924"
"8600000US14853","ZCTA5 14853","2656","327"
"8600000US14854","ZCTA5 14854","12","18"
"8600000US14855","ZCTA5 14855","940","217"
"8600000US14856","ZCTA5 14856","300","250"
"8600000US14858","ZCTA5 14858","1281","209"
"8600000US14859","ZCTA5 14859","984","213"
"8600000US14860","ZCTA5 14860","1204","157"
"8600000US14861","ZCTA5 14861","1125","152"
"8600000US14864","ZCTA5 14864","1197","259"
"8600000US14865","ZCTA5 14865","2874","280"
"8600000US14867","ZCTA5 14867","5676","352"
"8600000US14869","ZCTA5 14869","1259","212"
"8600000US14870","ZCTA5 14870","9468","370"
"8600000US14871","ZCTA5 14871","4980","559"
"8600000US14872","ZCTA5 14872","657","200"
"8600000US14873","ZCTA5 14873","2574","262"
"8600000US14874","ZCTA5 14874","235","75"
"8600000US14877","ZCTA5 14877","476","103"
"8600000US14878","ZCTA5 14878","644","142"
"8600000US14879","ZCTA5 14879","1998","276"
"8600000US14880","ZCTA5 14880","1640","241"
"8600000US14881","ZCTA5 14881","159","83"
"8600000US14882","ZCTA5 14882","4066","386"
"8600000US14883","ZCTA5 14883","4726","511"
"8600000US14884","ZCTA5 14884","306","79"
"8600000US14885","ZCTA5 14885","722","129"
"8600000US14886","ZCTA5 14886","6713","413"
"8600000US14889","ZCTA5 14889","1539","178"
"8600000US14891","ZCTA5 14891","4276","302"
"8600000US14892","ZCTA5 14892","8022","298"
"8600000US14893","ZCTA5 14893","0","12"
"8600000US14894","ZCTA5 14894","1246","204"
"8600000US14895","ZCTA5 14895","9144","323"
"8600000US14897","ZCTA5 14897","773","152"
"8600000US14898","ZCTA5 14898","2018","187"
"8600000US14901","ZCTA5 14901","15855","580"
"8600000US14903","ZCTA5 14903","7600","434"
"8600000US14904","ZCTA5 14904","15176","752"
"8600000US14905","ZCTA5 14905","8407","487"
